,Unnamed: 0,电影id,电影名称,用户id,用户名,评分,评论日期,评论内容,有用数,没用数,回应数
0,0,27150283,狼嚎,036c06bd0a24141c743dd65e8fc9b039,cbb2bb420eeec86e4660e212317314dc,,2020-07-17 01:44:30,首先伊朗根本不会有这么先进的军舰和反潜直升机，第二反潜直升机竟然被潜艇上浮用RPG干掉这是神话情节，第三反潜直升机扔完一轮水雷后潜艇毫发无伤简直奇迹，第四水雷扔完了后自己又长出来了堪称神奇，第五反潜直升机只扔一部分水雷还有很多水雷等着潜艇慢慢浮上来都挂着不舍得扔，第六反潜直升机竟然用机炮跟潜艇的人对着干，这也是神话故事，第七反潜直升机和军舰竟然不是协同作战，先进军舰在旁边看着，军舰上的鱼雷也没反应，第八如此先进的隐形军舰竟然没有声呐系统，不能探测潜艇位置，第九潜艇竟然也没有装备对空的导弹，需要上浮打开仓门用RPG对干，要是在战争中潜艇上浮会马上被驱逐舰雷达发现导弹和鱼雷马上会跟上，驱逐舰本身的反潜能力也很强很强，第十海里互相轰鱼雷这个情节真的不知道说啥，鱼雷碰到潜艇还不爆，而且会弹走，鱼雷爆炸竟然没有空腔，潜艇舰岛炸掉是不会把潜艇弄沉的，靠耳朵能辨别潜艇准确防卫XYZ轴准确无误，还能引导鱼雷打过去，海底环境十分复杂但电影拍着就像在泳池，还有就是人在深海上浮没有氧气面罩没有头盔基本是必挂无疑，为啥潜艇出事基本就全部闷，给你逃出来也上不了水面，唉先说这么多吧，这电影拍得其实挺好，音效也棒，就是很多逻辑根本不对，打仗不是这样打的！,45.0,7.0,17
1,1,27150283,狼嚎,bc9840a30e27db283d1c8f77416de159,061f5e0fe3e42a8132c4e6a3c117a78f,4.0,2019-07-12 13:22:26,"这部电影不仅是讲述了核潜艇和政治阴谋，我认为它更多的是在表达规则和大义。在国家的绝对利益和威胁面前，规则制定者和规则执行者之间的内心挣扎与默默坚守。

影片中，当核潜艇最高指挥官一行人发现对方投放的是一枚挑起两国战争的空头弹，然后接到总统下达的不计一切代价阻止我国核导弹发射的命令。最高指挥官有这么一段台词:没人能阻止格兰夏普发射导弹，接到打击命令后，潜艇舰长会把每个介入者，都看作是敌人指使的。这是威慑的规则，而我们没办法叫停已经开始的核潜艇打击！因为如果终止进程，我们的核威慑将不复存在！

一方面，是因为如果对方试图摧毁我们的国家，只要核潜艇还在，即使被毁灭我们也可以依靠潜艇发射的核弹报复和摧毁对方国土。但如果我们中途叫停，这会让我方丧失核弹威慑力。（所以规定上，舰长在接到核打击命令后，为了不受到敌方和自己人的干扰，会让整搜舰艇处在静默状态，屏蔽一切通讯，只为能顺利完成任务！）

另一方面，一辈子都在教育大家要按章办事的最高指挥官，现在面临着要亲手去阻截按规矩行事的下属。而且还是要不计一切代价的阻止他们，哪怕是必须向自己人发射鱼雷。

两方，一个规矩制造者的最高指挥官，一个规矩执行者的舰长和执行官，两艘潜艇上的人们都信奉着国家利益高于一切，于是都捧着这个信念含泪互相伤害着。

最终，男主他们顺利完成了阻截任务，但却付出了惨痛的代价！阻截潜艇上的人，除了男主，其余人员包括最高指挥官都葬身大海。

海水是冰冷的，但人性是光辉的，使命是荣耀的！他们在内心的煎熬和不忍中坚守着国家和人民的利益，为此，赌上了一切！

这是一部特别的战争题材电影，它没有宏大的场面，没有噼里啪啦的枪林弹雨，没有惊险刺激的特效。

它有的，是大海里沉静的潜伏，偶尔响起在耳机里的丝丝波段，人性中交织了现实的无奈，在面对国家利益时候的取舍。

愿逝去的灵魂的得以安息，愿天堂里不再有纷争和战乱，愿那些依然坚守在岗位的士兵们一切安好！

END.昨日将至",52.0,8.0,22
2,2,27150283,狼嚎,97a3ac24d6cd3c5705e3e794efca95f2,46fa8b2371f96e8939293b1d28b6b4da,5.0,2020-09-27 21:21:16,基本上都过得去，很不错的军事题材作品，但是要提出几个bug。 第一，战略导弹核潜艇、井基、空射、移动发射。不管是那种战略核武器发射方式。他们都只是发射平台而已。核武器激活的确需要授权。也会上载攻击目标的参数。但是那只是最后的保障而已，数据大多数是为了在外部所有制导和遥控都失效时，让导弹自身凭借惯导和星光制导攻击目标。但是...别忘了，日常情况下。导弹还接收专用的军事卫星中继和全球卫星定位系统。且都是密钥通信。也就是说，平台发射出去后，导弹控制权就移交给控制中心了。初、中、末段。都是可以通过专用卫星中继平台对导弹乃至投放载具，或部分弹头，在再入断突破黑障区后，还可以接受引导信息。（当然不会像碟中谍那种bug，带着载具再入）。所以...剧情中那么壮烈干掉自己战略导弹核潜艇，真心...无语。 毕竟，你让初段导弹直接解体坠海，弹头安全装置也足够保护核弹头。就算出了问题也最多是一颗脏弹而已。而....你干掉了自己的弹道导弹核潜艇。兄弟不明白.你艇上剩下的导弹和核弹头怎么在潜艇殉爆下完整。必定潜艇反应堆泄露情况也不会好哪里去。俄罗斯沉了的那些核潜艇和核武器回收工程量都是按年计数的。 在谈下必备人反驳的一些观点。比如，你个 farmer知道什么是核武器？还在这里BB叨...呵呵。哪我回问一下，核武器安全程序，核武器发射流程，核武器使用条例这类玩意。在世界各国军事强国里保密级别和安全级别是什么样的存在？重视程度是什么样的？你觉得如果是只要策反一两个核武发射平台主官就可以玩玩核攻击？别闹。一堆军事参谋和科学大神为了这些安全措施，可下了不少心血。就是为了以防出现的意外。 而电影中，作为战略核潜艇，接到攻击指令后，隐藏自身，不在接受外部任何命令，以防地方战术欺骗反制是对的。但是....那只是为了确保发射而已。因为...发射后控制权自然移交给后防控制中心。而作为后方控制中心安全级别和自保能力一定是比发射平台强的多，而战时绝对是重中之重。如果说谁能熬过第一波核打击，哪排在第一名的一定是这里。所以....就算是猪也不会吧最终控制权下放到发射平台。 而发射平台，只有拿到密钥，启动核武器和发射出去的权限而已。而...电影中...法国没收到全境打击吧。也没受到军事指挥机构被定点摧毁吧。虽然不多，但数量足够的法属军事卫星也都在轨吧。也没什么军队和国家对法国发动电子战，干扰吧。哪....导演和编剧到底怎样脑残会以如此惨烈的方式演绎如此脑残的故事。真心无语。 在谈谈技术方面，虽然我学历不高。知识面不广，但是以现今可查和我直到的资料言。唯一发射后没法取消的核武器只有少数战术型核武器。比如一些当量不过万的空投（是投！）核炸弹，核炮弹，核地雷等小玩意。还有就是超级老旧的型号的战略级。比如没有卫星的年代的那些靠着惯导飞出一万多公里精度五百米的玩意。因为那个年代没有卫星中继，光靠不靠谱的地面站信号制导或是遥控真心说不上如何保险。所以那个年代存在发射后就没法终止或发射后就可能无法终止的核武器可能的确存在。但就算如此。引信保险结构也被设计安全性极高...就连第一第二颗小处男和假胖子都知道在任务区安装引信和设定高度解锁方式（压力？还是雷达测距？或是离机时核验得到了飞行高度自动设定了倒计时秒数不知道知道的告诉我）。可想而知...最为最后保障。在现今核武器是到底会堆多少道安全“阀”上去。 总结就是....电影很好看，但剧情很扯淡。死的没意义，不是烈士是傻子。,14.0,1.0,4
3,3,27150283,狼嚎,46734debaf04e190c8d6af07c9d49026,be53e2b108fa5a24a842ef8857997d6a,4.0,2019-07-07 11:11:27,"晚上10点过才捞到时间开始看，本打算随便拖一下进度条，看看战斗场景，当是睡前娱乐，结果却一帧未拖地看完。 “狼嚎”不是最近流行的蕴藏着（狭隘的）民族主义的各国版本的“战狼”，它是一部挺不错的引人去遐思一些事物的电影。虽然作为技术图像的电影，它不及美国甚至不及天朝，但它富有独特的吸引力，使得这样一部“主旋律电影”有所不同…… 电影里有一些让人觉到陌生的东西，而这种陌生的东西的反面，恰恰构成着让人拖着进度条看电影的东西——当电影仅仅成为了毫无人性深度可言的技术图像，平庸至极，乏善可陈。 而这部电影的开头，是大海，长时间地停留在高处俯瞰一望无际的明亮的海，然后出来一些文白： human beings come in three kinds: the living, the dead, and those who go to sea. ——Aristote 这些言辞，本身就足以展开人对意义的沉思空间。作为海洋民族的希腊人，最终败在海上，亚里士多德说的这个话，貌似一种悖谬，但这种悖谬是可以理解的，只是此种理解需要一个故事来充实——电影本身试着完成这一环。 当电影结束，也是海，降低了高度，长时间地飞掠海面，粼粼海面的波光在视网膜上渐渐固定为一副图案，让人不再感觉到流逝。这图案与其是说被肉眼看见，不如说是只能被心眼看见，而心中所见是一种听觉，神是不可见的，他们只在耳边低语，而且能否听见神的低语与听觉的有无是无关的——影片的主人公，一名“声学战分析师”，存在者，但他此时已经失去了听觉，他成为这个世界上为数不多的能明了亚里士多德所言的第三种人何以存在、如何存在以及为什么要存在的活人。 谁一直生活在热闹中，谁便无缘得见。",12.0,4.0,2
4,4,27150283,狼嚎,69aef8947870983913ce0ebfbac044d5,244c1ca795fc6848b5648d3c95619188,5.0,2020-07-15 16:02:47,电影很简洁，按照军队的程序，毫无复杂可言。       核潜艇收到核打击命令后，无法撤回，本方必须在发射前阻止它。       猛烈号，有好几个槽点。      第一，接到核打击命令后，完全可以第一时间发射。只要上浮到合适的发射距离。而格尚舰长秉承了必须最大程度拯救人类的信念，选一个合适的坐标。这给了泰坦号找到它的时间。     第二，主角第一时间听到了猛烈号的方位，但是不知道确切地点，于是泰坦号对着这个方向搞起了广播通讯。这个时候猛烈号是没有暴露位置的，如果舰长不管他，直接发射核武，也是可以的、但是他偏偏发射了鱼雷，鱼雷舱打开的一瞬间，他的位置暴露了。    第三，电影也是设定有问题，核导弹是可以发射，但是发射后可以有自毁程序的。自毁程序启动，导弹本身坠落，核弹头是可以打捞的。不存在必须你死我活。   电影一开始，很羡慕男主哪双可以辨别一切声音的耳朵。最终，最大的优点在曲折中被毁掉，只留下一条性命。说什么，说战争对人性的摧残吗。总是毁掉最美最好的东西。    格尚舰长是最优秀的潜艇舰长，是他的优秀把他送到了最好的潜艇猛烈号上，也葬送了自己的生命。    写不下去了，木的天赋啊。   书店老板的出现，代表着平凡而神奇的生活。生活不需要天赋，生活不需要优秀，生活就是生活，有没有灵敏的听觉天赋，生活都会继续。   那为什么必须有核武器呢，必须有核潜艇呢，必须有上将呢？   这是一种威慑。   男主有了天神一样敏锐的听力天赋，才有自信在买书的时候就搭讪美女，并且当晚就得手。谁都无法拒绝神秘的东西啊。,5.0,2.0,10
5,5,27150283,狼嚎,93f854a4154173e466ea6a1ba225e03f,8b72df3897cedee0828738d1823df43f,5.0,2019-07-08 17:28:35,灰常好看的潜艇战电影，有《红潮风暴》和《猎杀红色十月》的影子。 主动声呐的音效类似于狼嚎，所以电影名称为狼之歌  发射后不能取消是为了确保核打击能力： 核威慑的核心思想是“对等确保摧毁”。冷战双方均拥有可靠的第二次核打击能力，即在对方首先实施核打击后，己方仍能生存下来，并具备完全摧毁对方的核报复能力。 在电影中打击命令，假设本土已被摧毁，并且通讯也被敌方控制。为了确保核报复能力，任何取消命令的行为都被视作敌人。 超静音战略核潜艇： 法国战略核潜艇一直处于世界领先地位，是国家战略核威慑的主要组成部分。 “可畏级”是法国第一代弹道导弹核潜艇，已全部退役。一共有6艘可畏级，冷战时随时保持两艘在海上巡航，能够执行全天候警戒任务。 海军现役最先进的战略核潜艇是“凯旋级”。噪音水平能够与美国的俄亥俄级相媲美甚至更低，约为可畏级战略核潜艇的1/3。它航行的声音能与海浪的声音融合在一起。 法F17线导鱼雷： 线导鱼雷发射后，由潜艇直接操纵，可一直引导鱼雷攻击目标，任何鱼雷干扰设备都不起作用。 反制线导鱼雷的最好方法就是你也发射鱼雷，然后拼看谁先切断导线规避。所以，我们能够看到拦阻潜艇的艇员一直要求切断导线规避。 傅里叶变换谐波分析： 男主在书店找的。对于我来说像天书一样的东西。 大概的意思是：任何周期信号都可以表示为一系列成“谐波关系”的正弦信号的叠加。 贾马兰驱护舰，根据西方标准为护卫舰： 贾马兰驱逐舰完全由伊朗专家自主研制，是伊朗军事工业的技术突破，作为一种多用途高速战舰，能够在无线电电子战条件下同时对抗敌方潜艇、飞行器和舰船。 百度资料： 1，百度百科核威慑，相互确保摧毁。 2，百度百科可畏级，凯旋级战略核潜艇 3，弹道导弹核潜艇和攻击型核潜艇的区别 4，法国线导鱼雷 5，潜艇发射线导鱼雷过程中，牵着线怎么躲避其它攻击？,11.0,2.0,2
6,6,27150283,狼嚎,7bbc32bc7b9a52c81450115f24af8806,05979e6446d119e8831bc8c91c22f727,5.0,2019-11-17 17:23:44,开头的第一个情节，关于金耳朵和干掉敌方直升机的情节绝对好评。剧情紧张有节奏，铺垫的够好，在情节中的每个人都是很好的环节承接。这一高潮过去之后，接下来关于核威慑和男主生活两部分还是没有体现效果。“程序原则”和“威慑原则”本来可以将剧情的起伏变得更加剧烈，但是因为男主的生活部分安排，好像是想体现一种温情的紧张感，但实际上没有。温情和紧张没有形成冲突，反而弱化了情节的跌宕起伏 。 高分的原因，更多的是一种对于情感的高评。两艘潜艇的做法无论对错，上将和舰长的做法无论对错。有时候就是这么矛盾，在大的背景下，个人的价值如何被尊重？世间安得两全法？军人的责任太重，国家责任太重。千钧之重系于一线，万事之繁仓促而定。那种压力可想而知。高分不为情节，为那份理解和敬佩。,5.0,5.0,9
7,7,27150283,狼嚎,51f4d0259bb3e5ffd7ebf97e8d76bd6c,84d149f61bcd35977a2dd9d442a9ccd4,5.0,2019-03-10 00:56:55,电影院里没看懂，和老婆讨论，以及看wikipedia以后缕清了故事线： 首先，故事的预设是，核潜艇只接受总统的指令，并且一旦被下达命令，命令一定要被执行。 其次，故事的背景是世界各国被笼罩在核威慑的阴影下，一旦核威慑被打破，后果将不堪设想。 提到故事，在片头出现的那个任务结束之后，男主因任务过程中对地方潜艇的识别失误而被降级。之后，法国检测到来自俄国核潜艇Timur III对本土发射的导弹袭击。总统下令通过本国核潜艇对俄国进行核打击。 法国试图拦截俄国核弹，却拦截失败；事后导弹发射才发现俄国发射的是一枚空弹。正因为是空弹，所以其重量更轻，导致拦截失败。 法方和美国通话后，才得知Timur III核潜艇已经由俄罗斯出售给恐怖分子。恐怖分子没有掌握核技术，所以只能使用核潜艇发射空弹，想要挑起西方世界之间的核战争。 得知此事后，法方只能派遣离核潜艇最近的法国潜艇进行攻击拦截。因为核潜艇的核打击任务已经被下达，且由于安全原因核潜艇已经关闭和地面的通讯，负责拦截的潜艇只得通过攻击的方式另核潜艇取消任务。 负责拦截的潜艇指挥官与核潜艇指挥官曾是患难与共的同事，如今却要干戈相向，且都是为了对国家的忠诚。 两艘潜艇爆发战斗，负责拦截的潜艇被击沉，全艇包括最高指挥官在内，除了男主一人之外全部葬身大海；核潜艇指挥官在最后时刻停止了核打击任务。男主上潜过程中由于耳膜压力过大，保住一条命却从此失聪。 ------ 如同很多短评已经提到的，法国能认真拍一部不插科打诨看似轻松的电影其实很难得。电影里的吐槽也都及其到位，包括海军司令接近法国总统电话时的等待铃声，包括潜艇电脑坏了没人修，只是因为“c'est la france.” 其次想提到战争带来的荒诞。一枚空弹带来如此的损失。 最后想说影片的音乐很棒，尤其最后一首《Honoring the Dead》。 链接在此： https://www.youtube.com/watch?v=GTnyKVS7ak8&amp;list=PLkLimRXN6NKzknsYzS28xUm10Ch2Mkhjy&amp;index=21,32.0,5.0,16
8,8,27150283,狼嚎,f42597d5408faec4e4435bdc9727001c,a818f13bf33b1fd28355380fc181e223,4.0,2021-11-07 01:05:35,世界上只有三种人 死人 活人 和出海的人。 出海的人处在死亡和活着中间。是一种混沌的状态。就像薛定谔的的猫一样。只有等你回来的那一瞬间，才能坍缩成一个确定的状态，活着或者死去。 后面纯粹为了凑字数，不知道为什么点成了影评，原来想写短评的，结果退不出去了，必须要凑满140字才行。 全片都在解释这个道理，核弹有没有发射出去，同样也是个未知状态。,,,0
9,9,27150283,狼嚎,67a76f8cfe87b58fae35a3ffbe47d13b,6d9f1bb8783252c0a80ee718f6089b1a,,2021-10-23 23:48:54,谁能告诉我战斗蛙人最后怎么样了？蛙人被派出去联络核潜艇，被潜艇发射的鱼雷弄翻了，装备也掉了。后面怎么就没下文了？蛙人有活着的可能性吗？正常情况下，这个蛙人游过去能干啥？手机好像拿了个锤子，难道是要去潜艇壳子上敲摩斯密码吗？感觉他即使任务失败也不至于挂掉，记得有个真实的案例潜艇里的人从深海潜艇里的鱼雷管里跑出来没有死,1.0,,1
