,Unnamed: 0,电影id,电影名称,用户id,用户名,评分,评论日期,评论内容,有用数,没用数,回应数
0,0,27187828,天堂山,d0733f8d96e5b314889d0e46152f8654,8eae78458d62153420a8bbd97dfc0329,2.0,2019-11-06 09:28:01,"里面的亚洲演员奥卡菲娜是美籍中韩混血儿 分享一下这部电影里针对奥卡菲娜的弹幕： 按照弹幕的意思的话，也就是说长得不符合亚洲审美标准的亚裔演员，出现在大荧幕上就是在丑化亚洲人，好莱坞不应该给那些“长得猥琐”的亚洲人演出机会。 不知道写这些弹幕的人平时学习和工作生...

                         ( 展开 )",45.0,11.0,34
1,1,27187828,天堂山,203c07f47d87ae77aae91ff29e4626ac,c36982ac33b0f2990c860a6874a58840,4.0,2020-07-01 00:09:19,"有没有人发现这部片的情节和一部很老的香港电视剧《奇幻潮》第10集一模一样，不是像哦，真的是一模一样，这部电视剧有点老了，可能看过的人不多，有兴趣的可以搜来看看，主角是郑伊健。 奇幻潮里面的主角都是男生，而这部片里面的主角是女生，情节一模一样，都是有钱人家的孩子...

                         ( 展开 )",6.0,,0
2,2,27187828,天堂山,29350b9fd4158da8e75662dcc54cb92c,8709570880a1b1d287087b229e691617,4.0,2019-11-04 16:31:12,"这篇影评可能有剧透 

                        乌玛拼命逃离一个天堂般的乐园，一次又一次。 想象中的天堂是什么样的，有花、有草，天朗气清、纯洁无暇。“天堂山”就是这样一个能满足人们对于“天堂”所有想象的地方。 电影Paradise Hills，中文译名《天堂山》，是西班牙女导演爱丽丝·沃丁顿的长片处女作。首次面世在今年...

                         ( 展开 )",9.0,3.0,3
3,3,27187828,天堂山,5cfb679860dd6d88947805f29dccf9db,e2bbc36d393605e4383a4811d2456fd1,4.0,2019-10-25 16:14:34,"这篇影评可能有剧透 

                        天堂山，是一个梦幻的孤岛。 跟其他故事不同，这个孤岛的设定没有那么魔幻，一切看起来都非常“合理” 这里由夫人领导，岛上备有高级治疗设施，富裕家庭将女儿送来，改造成他们心目中的完美版本… 每个治疗方案皆度身订造，学习礼仪、声乐、美容、运动和节食，所有身体和情感缺...

                         ( 展开 )",10.0,1.0,2
4,4,27187828,天堂山,321bfaa62ffc12733ca562448c2cebb9,1da6dbebeb21bfe5d3aa16a25970c8ca,,2020-07-21 21:07:13,"把讲烂的变形记讲烂——《天堂山》 今天聊聊电影《天堂山》。 片名Paradise Hills (2019)，别名天堂山莊(港)。 这是一部西班牙电影，西班牙人爱丽丝·沃丁顿担任编导，同样大嘴的艾玛·罗伯茨、模特艾莎·冈萨雷斯、丧尸克星米拉·乔沃维奇、首位获得金球奖最佳女主角的亚裔女...

                         ( 展开 )",1.0,,0
5,5,27187828,天堂山,174211ffaf163e44cd4dff41ba921697,e56ca0f452e1529ef182f1f1e8eb3899,3.0,2019-12-06 14:56:25,"这篇影评可能有剧透 

                        华丽得有点幼稚的装饰，各种象征女孩子的粉红蕾丝的梦幻，就连名字都要往所谓的超凡脱俗上靠拢，但实际这下面隐藏的是满满的欺骗和虚伪的恶毒。这部电影的概念和影射现实的想法都很好，而且并不反感Emma在里面的表演，因为在看过《尖叫皇后》系列之后，反而觉得她还蛮适合这种...

                         ( 展开 )",1.0,,0
6,6,27187828,天堂山,23ee4db847b48a5e7199b12df0c8f834,ef26c8366259ce5132676a373db2d4a8,4.0,2019-12-02 23:05:12,"这篇影评可能有剧透 

                        01 它不是好电影，但它很努力成为好电影——《天堂山》无疑就是这样一类影片。 02 如果你的女儿酒精上瘾，请把她送到天堂山；如果你的女儿反抗父母安排的婚姻，请把她送到天堂山；如果你的女儿饮食无度，需要减肥，请把她送到天堂山；如果你的女儿举止失仪，缺乏大家风度，请把...

                         ( 展开 )",2.0,1.0,1
7,7,27187828,天堂山,6ccc309fe3fae4162b361118559d1c35,f114b7fe0214a94f510539128c60532c,3.0,2019-11-28 15:05:26,"这篇影评可能有剧透 

                        开始还以为像逃出绝命镇一样，大脑里面是另一个人的意识，看到最后结果是研究她们，找人整容成她们的脸，模仿她们，女主的男朋友根本就没想带她走，要带早就带了，还告诉他要走，结果提早害死了那个明星，最后的滕满女还好吧，就是有点莫名其妙，她是什么，怎么来的都没交代清...

                         ( 展开 )",1.0,,2
8,8,27187828,天堂山,a3ae3ee3bd3ec839c445c9598a31ddc8,43956664756294507b24a680a311e0cf,3.0,2019-11-27 23:08:59,"这篇影评可能有剧透 

                        故事梗概：剧透！！担心勿看！ 女主莫名醒在一个陌生的地方，逃跑中遇见的女生又将其带回去，原来这是一个家人将自己的女儿送来改变自我，改造成父母想要的模样。女主因为爱上底层人不愿和富豪结婚，被送过来。在此期间认识了3个女生，一个酗酒女歌手，一个肥胖的富家女，一个...

                         ( 展开 )",2.0,1.0,0
9,9,27187828,天堂山,dbf887a5af60135b587784d4275467ad,1e58e465c76e5b8689273e2772a3be34,1.0,2020-01-10 23:28:39,"此片既标榜“奇幻”“科幻”，又宣称“惊悚”，可惜全片看完，惊悚不存在，奇幻溜溜边，科幻乱七八糟。看完之后令人迷惑。 此剧看完，十分令人怀疑本作编剧兼导演的这位，爱丽斯女士，是何等有钱有关系的人物，经得起这样糟蹋经费和名声。不得不提，这部电影令我想起很久前曾读...

                         ( 展开 )",2.0,1.0,0
