,Unnamed: 0,电影id,电影名称,用户id,用户名,评分,评论日期,评论内容,有用数,没用数,回应数
0,0,30353076,秘密动物园,70de48fc7ed67faa97206a674dc77972,f1a996bf5f924d1ddfe19e7f6da931ec,3.0,2020-02-15 12:59:29,非常棒的剧本，喜剧内核满满，一群人假扮动物园动物的温情故事。能想到这个创意已经很不错了，加之保护动物和爱的主题，让人感觉非常值得被拍出来。可惜，最终只拍了半部好戏，头尾的内容实在拍的有点尴尬、冷场、乏味且冗长。其实这个梗很值得放大去玩味，寓意也做的相当好，令人迁思回虑，发人深省：动物园里没有动物= 人类社会缺乏人性。经历实习摸爬的生活，便能体会到人生滚打在浮华阶级之下的残酷。爱情善变，反而做一只树懒，才永远拥有自己的树干。坦诚缺憾，懂得放手才能过好往后的人生。被谎言和权力压弯的脊梁，被无望的破败生活簇拥而起，宁愿回到当初无需掩藏的年华…… 作为核心的假扮动物部分真的可以无限量放大和增强着力点，荒诞的笑料包袱也完全还能更全面的抖起来。但目前成片的质量只适合做成短片或预告片，差不多一小时以内的剪辑，都妥妥的能吸引到观众，因为精华只够这么多。所以整个电影中间部分绝对能值8分，还是很值得一笑的。毕竟现在喜剧片难拍，包括他们上的今年 1月12日第二期韩国跑男，也没觉得好笑，审美疲劳看多了连综艺节目都很难博一笑。PS: 可口可乐公司绝对是受益者，蹭到一个免费广告（应该没有赞助，不是硬性植入广告）。,13.0,1.0,2
1,1,30353076,秘密动物园,d4cae73f26ad5a7961d5a201d226f6ef,fea6b7fd89c0f725775fa96db63c4ce6,,2020-02-15 15:14:50,整部片子讲的就是一个律师为了自己先救动物园，然后动物园要拆再救动物园这么一个剧情。开篇有点儿沉闷，差点儿以为开错了电影，进了动物园剧情还是挺有意思的，整体3星半吧。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,4.0,1.0,0
2,2,30353076,秘密动物园,e57f5c5868e84185cb5bdc4e0dbfdd81,9af3af34c4a8abb3a7649f4ea2fcf2fa,5.0,2020-03-21 22:32:47,本来是冲着喜剧片看的，但是出乎我的意料，喜剧片的外表下居然有个环保&amp;人性反省的内核，预告片把我逗笑了，但是这部片真正的精华其实在中后段，大家为了动物园能够继续存在所做出的努力，看在我眼里其实是笑中带泪的。动物园对于我们人类来说，可能就是个亲近动物，周末带孩子科普的去处。 但对于动物们来说，就是个水泥监狱，这就算了，人类还变本加厉对动物投掷杂物和辱骂，也许北极熊“黑鼻子”就是被这样日复一日的人类暴力逼疯的，现在北极的它们依旧在为人类的欲望发展承受代价，现在疫情在全球蔓延的局势下，人类有哪怕一刻，真正反思过自己与动物间的这种相处模式吗？ 说实话，如果这不是喜剧片，你也不是像我一样看到有趣的看点，或者如果这只是一部环保纪录片，恐怕没有多少人会点开看吧。可我不知道为什么，我仿佛能透过屏幕感受到北极熊在被人类久久注视着的那种精神压力，会把自己转换成被关在动物园里的动物角度，去想，如果自己遭受这样的处境，该有多无助和煎熬。 记得曾经看到一组讽刺插画，画中人类和动物交换了身份，任其处置。其实，我们人类也是动物啊，何苦自相残杀？ 片中还有一个片段让我记忆深刻，姜太洙律师在办公电梯里遇到老同学，老同学邀请他周五晚上一起聚会，他可能是觉得自卑或者是其他理由，拒绝了同学一而再再而三的邀请，搞得同学很郁闷。但是到关键时刻，需要老同学帮助的时候，他虽然也担心自己的安危，但还是选择帮助他。后来，老同学反问姜律师：“你不是不需要朋友吗？”他回答：“人这一生，怎么可能一个人过，肯定是需要朋友的！我爱你，我的朋友！” 交朋友，固然是一件重要的事情。但是，关键时刻，把你当真朋友的人很难得，这样的人真的不多。但是，我还是受到了启发，还是要多交朋友，经营好友谊。,3.0,2.0,1
3,3,30353076,秘密动物园,47a00e1996dfb1836a97bc8f6992291b,5906321f578c8b9fd489872a2755f3c6,3.0,2020-02-21 15:33:15,"据说我们离胜利越来越近了。好，那今天来开心一下。 我们要是一直包裹在负面消息里，也不好，甚至可能产生心理问题。 所以呢，这种时刻，来一部沙雕喜剧轻松一下、转换心情。 请看《秘密动物园》。     本文有剧透。 1 《秘密动物园》男主姜太洙，是大律所的律师实习生。但他实习这么久，没见什么成果。 为了能留下工作，他到处卑躬屈膝，见上司就鞠躬到底。想给大佬留下印象，不惜人肉抵抗抗议人群，活脱脱一个狗腿子。  





   可能是功夫不负有心人，舔狗没白当。律师大佬主动找到男主，给他安排了个活儿，让他全权负责当东山公园的动物园园长。 大佬还承诺男主，只要三个月内动物园恢复正常，就转正工作，让他成为律所精英。     任务一拿到，男主还挺高兴。但一去动物园，傻了。笼子基本是空的，动物全被拉走抵债。员工只有四个人，其他都跑路了。  





   因为抵债，动物园根本没有大型动物，只剩浣熊、鸵鸟、鹦鹉这类没人来动物园看的动物。 更惨的是，办动物园有钱都不行。三个月来不及买其他动物，手续上来不及。     实习律师当动物园园长就够离谱了，更惨的是动物园还没动物。这简直是绝境。 消除恐惧的最好办法就是面对它，绝境挡不住沙雕。男主决定来一记狠的—— 员工穿衣服假扮动物。     这明显五毛辣眼睛的假动物，真能骗过动物园游客？ 可男主有一套无敌的鬼才逻辑：因为是动物园——没人认为动物园有假动物——安全。     想保住动物园，这时候也没其他办法，干吧。大家为更好的扮动物，开始动作特训，准备开业。  





   可即使做好了排练，直到开业前也没什么信心。 为什么？演起来实在太烂了！     但万万没想到，一动不动的树懒、捶胸的黑猩猩、僵硬的北极熊、趴着不动的狮子，真的瞒过了来动物园的游客。 有一就有二，逐渐练习，大家演动物越来越熟练。动物园开始靠这种办法，把大型动物的缺口补上，继续营业。     2 《秘密动物园》最出彩的角色，无疑是安宰弘出演的男主。 对熟悉韩影韩剧的人而言，安宰弘虽然不帅，但绝对是熟脸，且自带喜剧效果。     最出名的形象，是《请回答1988》里多年落榜的正峰哥，永远活在了表情包里。     包括像《伟大的愿望》《王的记事簿》等片，他出演喜剧较多，是一个长在笑点上的男人。     《伟大的愿望》 他的特质在于，那些违和的事情，让他用一本正经、煞有介事的样子讲出来，丝毫不觉得突兀。 不过《秘密动物园》最重要的倒也不是人，喜剧效果主要靠演员穿上动物戏服、做出非动物行为，也就是四个假动物的戏份。     怎么看这四个由员工扮演的动物，北极熊、狮子、树懒、大猩猩，都是假到爆、极度敷衍。 北极熊和大猩猩，好歹外形相似度高一点。那个只能看正面、游客一转身就偷偷站起来挠痒痒的狮子，是什么鬼？  





   还有树懒，正常60厘米的树懒，让一个人套在玩偶里扮演，何止是勉强，那是人间的东西吗？突然出现在丛林，真的不是恐怖片？     动物园标了个牌子说这是罕见的亚马逊巨型树懒，但电影角色自己都吐槽，完全是《星球大战》楚巴卡。     真·楚巴卡 看这强装镇定爬树的样子，“树懒”已经丧失了做动物的最后一丝尊严。  





   更骚的是，还有个只有脖子的机械长颈鹿，也被男主废物利用，只露半个脖子当镇园之宝  





   但就是这批堪称精神污染的动物组合，把动物园搞火了。 起因是有一次男主在北极熊衣服里，又热又渴，实在受不了。偷偷喝游客扔进来的可乐，被发现拍了视频传到网上。     这一下歪打正着，火了。原来可乐多年广告诚不欺我，北极熊真的爱喝可乐！     人们不仅没有识破，动物园还一战成名。北极熊喝可乐成为招牌表演节目，他开始变着花样喝，从各种不同饮料里选可乐喝。     （如果是广告，这就是年度最佳电影植入了） 3 《秘密动物园》的设计，毫无疑问充满荒诞和假定性。 核心笑料中的人扮动物和认知反差，基本是现实中绝难发生的，不过正是因此才让这部戏喜剧气质很足。     一个员工为了帮女孩报复渣男前男友，装成大猩猩打砸了他的便利店。走前滴水不漏，把监控拿走。 这一通下来，就算报警，警察只可能以为店长是神经病。操作何止是6。  





   但影片抛开动物设定的反差沙雕爆笑，其他段落要差不少，只能算平平。 影片核心目标是保住动物、保住动物园，而进程都是比较套路的情节。     主人公成长历程一目了然，男主从即使当狗腿子也要成为律师，然后到逐渐被同事感动，即使中断律师生涯，也要保护动物园和动物。 交代每个人前史背景的地方，虽是对人物的补充，但散乱无效的线索还是多，节奏偏慢。 包括两条暧昧的感情线，弱了点。真正欢乐的地方，大概占影片一半。     最后的解决办法，从结果看是度假村改建成生态动物园，动物园拆了，但保住了动物，皆大欢喜。     但毕竟转折十分草率且突兀，财阀近乎是被男主几十秒嘴遁说服。这种依赖财阀解决问题的幻想，堪称《寄生虫》阶级批判的悖反。 不过的确除外也缺乏更具合理性的解决方式，动物扮演不能长久，并且有道德缺陷；但没有喝可乐的北极熊，动物园也没法开，这是个无解的结。 总体来讲，虽然《秘密动物园》有些套路，但动物设定呈现还是很搞笑的。 不要想太多，面对隐约出现的胜利曙光，简简单单感受下沙雕的快乐吧。",7.0,1.0,0
4,4,30353076,秘密动物园,a95178500277d40553d4ab0b02feadb1,bcbc22aa610bdebea2968cb2413fc1da,,2021-06-06 17:48:03,《秘密动物园》是一部2020上映的韩国喜剧电影，由孙在坤执导，安宰弘、姜素拉、朴英奎、金圣武、全汝彬主演，剧情讲述在知名律师事务所实习的太洙梦想能正式律师，某天被老板亲自指派重振一家即将停业动物园的特别任务，虽然在一阵兵荒马乱之后，太洙想到让职员假扮成动物的妙计，成功让已经没有动物的园区重新吸引游客上门参观，但没想到动物园的危机才正要开始。以饲养员穿上拟真的动物戏服来拯救面临经营危机的动物园为主题，《秘密动物园》不仅靠着新鲜有趣、让人对后续发展感到好奇的故事进行发散，在预告片刚释出便激起网友热烈的回响，纷纷表示上映要进场支持，主打《极限职业》制作团队爆笑新作的招牌也相当适合作为假日纾压放松的选择。然而我要问的是，一部电影的好坏是光靠本身题材就能决定？又或者还需要背后制作技术的支持？《秘密动物园》的成品就告诉了我们答案。毫无疑问，《秘密动物园》再次展现韩国电影工业对于合家观赏通俗故事的高度掌握，改编自漫画家Hun的同名网络漫画，全片轻松幽默的故事调性与不时穿插的搞笑桥段，能够从中看出导演孙在坤在把原作转换成电影的同时，也紧抓着以人类伪装成动物的荒谬故事来制造笑料的根本核心，让除了体型大得像丘巴卡的树懒，原本看似栩栩如生、没有破绽的动物戏服，在角色们穿上后没能模仿动物的神韵、习性与人体本身关节构造限制之下，还是瞬间产生相当强烈的突兀感。此外在演员部分，近年演技进步许多的姜素拉、曾在情境喜剧《顺风妇产科》里饰演女婿的朴英奎的亮眼表现，在硬着头皮伪装成动物而不能被游客发现的过程中，无论是紧抱着树干的树懒、只能面向观众的狮子、拟人又有野性的猩猩，或者冷到在发抖的北极熊，虽然画面是拍着动物戏偶，但能让观众自行想像里头角色的表情，搭配游客评语与动物样貌的互相对应，成功利用角色肢体搞笑巧妙弥补《秘密动物园》本身故事的不足，为电影带来相当欢乐的氛围。我喜欢《秘密动物园》的故事概念，全片看似荒谬不真实，但透过人们身穿动物服装来试图拯救动物园、让动物能得到应有照顾的设计，将故事锁定在讲述人们不管到哪的位置、外表变得怎样都该保有自身“良心”的主题，把以往在韩国电影常见的社会现实样貌呈现，以爆笑喜剧的形式来重新包装，相信无论这是原作就具有的故事根本核心，或者导演对作品做出的诠释，确实都能从中感受到《秘密动物园》剧本的用心。,,,0
5,5,30353076,秘密动物园,e3251eba78a57f200a7769f4b4fe6ae3,cc2d43ff4caba534a33d80accda6dece,3.0,2021-06-04 23:14:42,抖音推过来的➕1，报的期望太大了，以为会有多搞笑，想不到我在抖音看到的已经是全部笑点了……扯淡的闹剧下，想要表达环保的立意是好的，但是剧情还是显得单薄俗套，既没有放开了去扯皮，又没有足够的深度去拓展这个话题，看完以后满脑子就是两个字：就这？？？值得一提的是正峰欧巴果然自带笑点，西装革履也还是高考七年落榜生的丧萌感，姜素拉好漂亮，动物园那条铺满树叶的小路也好美。,,,0
6,6,30353076,秘密动物园,175297181d61ad54bef92e63c2b800a3,9c18c0b63cde22b382fb9f3da8945e8f,3.0,2021-02-19 14:44:15,"韩剧《秘密动物园》，不错
从以前最早的电视连续剧《搞笑一家人》到野蛮系列，韩国朋友的搞笑能力还是很强的。
1、故事的大纲很简单，就是为了让动物园起死回生，而假扮动物所引发的一系列后续。
2、不得不说，除了长颈鹿由于设计师跑路弄成了半成品，其它道具还是比较逼真。当然，树懒太壮，狮子没了躯干，不过就如台词所说，谁会轻易想到动物园居然还有假的动物。
3、本以为男主和女兽医之间会有点感情戏，结果还是没有，不过也好，至少让小孩一起看，除了没有中文版，也少了啥尴尬的镜头。
4、话说，女兽医颜值和身材在线。
5、不过，韩式喜剧里的男主一般没啥好的颜值。",,,0
7,7,30353076,秘密动物园,42c3234a2b2827a2e5ea062c78f8210c,42c3234a2b2827a2e5ea062c78f8210c,4.0,2021-02-16 18:43:41,2021年的春节没有回家，宅在家里补了一些早前标记想看的剧和电影，其中两部韩国喜剧让我让我笑哭，一部是《[[正直的候选人]]》，一部是《超“人”气动物园》(《[[秘密动物园]]》)，一部讲述候选议员参选时无法说谎而产生的一系列事件从而转变了其人生的故事，一部讲述为了拯救快倒闭的动物园而假冒动物的故事。而正是这两部喜剧让我这一个新年假期过得非常开心，也是这两年来非常难得遇到的喜剧，尤其是在超人气动物园里猩猩捣乱那边，笑到肚子疼。  本来并没有想要和今年春节档进行比较，但无奈，正好在这个时间点，一部是在大年三十晚上看的，一部是大年初四，都是非常适合合家欢的时候看的电影，刚去查了一下，两部电影都是 PG-13 级，在家长指导下完全可以一同观赏。并且这两部电影在搞笑的同时却又发人深省，不仅适合成人看，能获取到额外的乐趣，也非常适合孩子一起看，能看到并学习到人与人之间的交流，以及人和动物之间的关系。  两部电影的具体情节就不再详细描述，上面提及的大体故事情节在预告片中都已经有交代，但正片依然能提供不同的笑点。但仔细地回顾两部片子所讲述的内容，都有非常值得孩子的观看的视角，《正直的候选人》教人诚实，《超人气动物园》教人与动物的关系，并且两部电影中的人物弧光都处理得比较好，罗美兰饰演的议员候选从最初的谎话连篇，甚至撒下弥天大谎，到最后受到惩罚再变回到正常的「人」；超人气动物园中，安宰弘饰演的律师从开始作为大公司的一颗小螺丝钉，到后面扛起拯救动物园，以及动物园里面的员工的转变都过渡比较合理，更甚至一个外来者无心之举更成为了医生态度转变非常关键的一笔，医生和北极熊近20年的情感，舍不得北极熊的离开，但是安宰弘的一句话让医生豁然开朗，让她知道动物最好的归宿并不是在有笼子的动物园，而是回归到野外，回归到自然。  韩国电影在多年的自由发展中已经形成了多元化的叙事，以及丰富的题材，不管是描述普通人的日常生活，还是跳脱出日常的各类职业的描绘，都能形成丰富多彩的故事。有人会说这两部电影非常模式化，当然如果不是有这样一个长假，我可能都不会去看这两个片子，就像是流水线上的产品，可有可无，但恰恰是这样，这两部片子的出现又让我非常惊喜，一方面可能是这些年看韩国黑暗的电影看太多，这两部让我看到了光明的那一面，另一方面也拜服韩国导演和编剧的改编和创造能力，对经典影视剧作的梗信手拈来，超人气动物园对白中说树懒像楚巴卡，正直的候选人对《大话王》内核的借鉴。这一方面体现了韩国影视作品在创作的过程中回去学习经典的内容，但也会在其基础之上创造出属于自己的东西，这或许就是叫做进步了吧。,,,0
8,8,30353076,秘密动物园,68367ca8bb6cb72538df67203f0a2f0d,c1205c2476fe4581104f6bcabffbcedc,4.0,2021-02-06 20:00:05,"充满温情和搞笑的韩国喜剧片，职工扮演动物应付游客的画面令人喷饭，整体观影感觉比较轻松。剧情充满转折，一开始面临破产动物园的手足无措，到突发奇想、扮演动物的战战兢兢，到“喝可乐”的北极熊吸引大批游客的大获全胜，再到要被公司强制改为度假村的无可奈何，最后从反抗公司到解决问题、与公司和解的互利共赢。  剧情：作为律师实习生的姜太洙幸运地进入韩国著名律师所，作为试用考验，上司黄代表派他去打理一个破产的动物园。干劲满满的姜律师刚到动物园就傻眼了，动物几乎全被拉走抵债，员工加上前园长不过4个人。为了完成自己的任务和拯救动物园，姜律师带大伙订制了动物模型，决定假扮动物。他们练习动物的常见动作，带着耳机听姜律师坐镇指挥。  （剧透预警）
重新开业后的动物园一直不温不火，直到扮演的北极熊偷喝可乐被偷拍，传到网上，动物园火了起来，游客越来越多，动物园起死回生，带来了可观盈利。职工们感谢姜律师，姜律师向黄代表交差，终于顺利转正，不过黄代表又秉承公司的意图要把动物园改成度假村。姜律师陷入两难，他已经与职工有了较深的感情，不忍心改造动物园。后来他决心带领职工反抗公司，黄代表去动物园调查，却误把唯一一只有精神障碍的真的北极熊当成假扮的，差点丢了性命。姜律师脑瓜子灵光一闪，何不直接找公司掌门人，建议她搞一个生态动物园度假村，既能解决动物问题，又能解决度假村的建设问题，建议提出后，被掌门人采纳，问题获得解决。原动物园职工入职度假村，有精神障碍的北极熊被送到加拿大，回归自然。",1.0,,0
9,9,30353076,秘密动物园,253db684a20dd6d1091dea7eebc7103b,9e672cf92d12596d522149c40f8ddcac,,2020-12-23 17:26:05,第一段 下班后你要回家么？ 嗯，对啊。 你不吃晚餐吗？ 要吃啊。 自己一个人吗？ 妳要跟我一起吃吗？没空的话就下次…… 你要吃什么？ 随便都可以。 我最讨厌的食物就是“都可以”！ 那你说你喜欢吃什么……  第二段：猩猩背着树懒在树林里走 前辈你不是说过你眼光很低吗？ 有吗？ 你说你不看外表的啊。所以你才会喜欢我的吗？ 没有，我眼光真的很高。我喜欢超可爱，超漂亮，超有魅力的那种女生。是真的。 我不想再随便跟别人交往了。一定要找一个很好的人。 我就是一个眼光高，又很好的男生，所以才会到现在还单身,2.0,1.0,0
